0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:06 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/file_upload.jsp HTTP/1.1" 200 3741
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:12 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:24 +0530] "POST /dedup2/GenerateTag HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:24 +0530] "GET /dedup2/textservlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:28 +0530] "GET /dedup2/textservlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/Own_files.jsp HTTP/1.1" 200 2886
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:31 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/View_files.jsp HTTP/1.1" 200 6447
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:33 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:43 +0530] "GET /dedup2/otherFileDownload.jsp?file=dog.java&owner=chetanshirole@gmail.com&id=4&filename=dog.java&filepath=C:/Deduplication/EncryptFile/dog.java&hash=735c26a548bcf1633b327903e01363d44e7d8c915acea84166524354fc733f00&status=original HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/View_files.jsp HTTP/1.1" 200 6447
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:46 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:51 +0530] "GET /dedup2/otherFileDownload.jsp?file=dog.java&owner=chetanshirole@gmail.com&id=4&filename=dog.java&filepath=C:/Deduplication/EncryptFile/dog.java&hash=735c26a548bcf1633b327903e01363d44e7d8c915acea84166524354fc733f00&status=original HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/View_files.jsp HTTP/1.1" 200 6447
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:52 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/View_files.jsp HTTP/1.1" 200 6447
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:56 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:58 +0530] "GET /dedup2/View_files.jsp HTTP/1.1" 200 6447
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:58 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:58 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:34:59 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/downloadRequest.jsp HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:00 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/downloadRequest.jsp HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/View_files.jsp HTTP/1.1" 200 6447
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:07 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/Other_download.jsp?file=dog.java&owner=chetanshirole@gmail.com&id=4&filename=dog.java&filepath=C:/Deduplication/EncryptFile/dog.java&hash=735c26a548bcf1633b327903e01363d44e7d8c915acea84166524354fc733f00&status=original HTTP/1.1" 200 4158
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/css/bootstrap-theme.css HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/js/modernizr-latest.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/css/da-slider.css HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/css/style.css HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/css/font-awesome.min.css HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/css/bootstrap.min.css HTTP/1.1" 404 798
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/js/custom.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/js/jquery-1.3.2.min.js HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:10 +0530] "GET /dedup2/assets/js/jquery.cslider.js HTTP/1.1" 404 797
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:20 +0530] "GET /dedup2/LogoutServlet HTTP/1.1" 200 7617
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:20 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:20 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:23 +0530] "GET /dedup2/admin_signin.jsp HTTP/1.1" 200 4778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:23 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:23 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:24 +0530] "POST /dedup2/Adminsignin HTTP/1.1" 200 4829
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:24 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:24 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:27 +0530] "POST /dedup2/Adminsignin HTTP/1.1" 200 4829
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:27 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:27 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:31 +0530] "POST /dedup2/Adminsignin HTTP/1.1" 200 4829
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:31 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:31 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:34 +0530] "POST /dedup2/Adminsignin HTTP/1.1" 200 4829
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:34 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:34 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:37 +0530] "GET /dedup2/contact.jsp HTTP/1.1" 200 4875
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:37 +0530] "GET /dedup2/assets1/images/coollogo_com-235512098.gif HTTP/1.1" 200 130203
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:37 +0530] "GET /dedup2/assets1/js/google-map.js HTTP/1.1" 200 1060
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:42 +0530] "GET /dedup2/admin_signin.jsp HTTP/1.1" 200 4778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:43 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:43 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:44 +0530] "GET /dedup2/user_signin.jsp HTTP/1.1" 200 7585
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:44 +0530] "GET /dedup2/js/move-top.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:44 +0530] "GET /dedup2/js/easing.js HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [08/Apr/2025:23:35:45 +0530] "GET /dedup2/Index.jsp HTTP/1.1" 200 5737
